num__customer_id,num__past_3_years_bike_related_purchases,num__tenure,cat__first_name,cat__last_name,cat__gender,cat__job_title,cat__job_industry_category,cat__wealth_segment,cat__deceased_indicator,cat__owns_car,cat__DOB
1062.0,32.0,14.0,Tish,Mowett,F,Junior Executive,unkown,Mass Customer,N,No,1975-09-28 00:00:00
1063.0,22.0,13.0,Terrence,Geck,M,Actuary,Financial Services,Affluent Customer,N,Yes,1987-03-01 00:00:00
1064.0,3.0,8.0,Thornie,Andrusov,M,Librarian,Entertainment,Affluent Customer,N,Yes,1977-06-13 00:00:00
1065.0,8.0,8.0,Chilton,Ghirigori,M,Quality Engineer,Financial Services,Mass Customer,N,Yes,1962-06-27 00:00:00
1066.0,45.0,12.0,Hailey,Ricciardi,M,Recruiter,Telecommunications,High Net Worth,N,No,1995-10-06 00:00:00
1067.0,13.0,13.0,Berri,Cotillard,F,Engineer IV,Financial Services,Mass Customer,N,Yes,1965-05-17 00:00:00
1068.0,5.0,3.0,Frazer,Searston,M,unkown,Health,Mass Customer,N,Yes,1995-03-21 00:00:00
1069.0,85.0,15.0,Reese,Titterington,M,Web Designer I,Telecommunications,Mass Customer,N,No,1976-04-15 00:00:00
1070.0,5.0,1.0,Albert,Gomery,M,Account Representative IV,unkown,Mass Customer,N,No,1995-06-04 00:00:00
1071.0,68.0,1.0,Chrisy,Miranda,M,unkown,Retail,High Net Worth,N,No,1986-12-29 00:00:00
1072.0,60.0,8.0,Curt,Petrello,M,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,1957-06-01 00:00:00
1073.0,77.0,7.0,Elbertina,Donne,F,Associate Professor,unkown,Affluent Customer,N,Yes,1980-02-25 00:00:00
1074.0,43.0,18.0,Griswold,Juett,M,Accounting Assistant IV,unkown,High Net Worth,N,Yes,1974-07-14 00:00:00
1075.0,26.0,7.0,Cullin,Elcoate,M,Administrative Officer,Manufacturing,High Net Worth,N,No,1967-07-25 00:00:00
1076.0,33.0,2.0,Siegfried,Trattles,M,Pharmacist,Health,Affluent Customer,N,No,2000-06-06 00:00:00
1077.0,8.0,18.0,Sheba,Este,F,unkown,Telecommunications,Mass Customer,N,Yes,1955-10-11 00:00:00
1078.0,69.0,20.0,Abe,Pilley,M,Executive Secretary,Manufacturing,Mass Customer,N,No,1976-06-05 00:00:00
1079.0,70.0,18.0,Dennie,L' Anglois,M,Nurse Practicioner,Manufacturing,Mass Customer,N,No,1978-01-03 00:00:00
1080.0,70.0,2.0,Monah,Talbot,F,Speech Pathologist,Property,Mass Customer,N,Yes,1999-12-26 00:00:00
1081.0,25.0,16.0,Marga,Cradduck,F,Social Worker,Health,Mass Customer,N,No,1985-10-21 00:00:00
1082.0,90.0,10.65704063378482,Guinevere,Kelby,U,Financial Analyst,Financial Services,Mass Customer,N,Yes,unkown
1083.0,46.0,1.0,Chadd,Fowlds,M,VP Product Management,unkown,Affluent Customer,N,No,1996-08-07 00:00:00
1084.0,54.0,8.0,Serena,Jagson,F,Accounting Assistant I,Retail,Affluent Customer,N,No,1994-05-18 00:00:00
1085.0,4.0,8.0,Lucho,Strafen,M,Internal Auditor,Health,Mass Customer,N,No,1975-09-12 00:00:00
1086.0,84.0,4.0,Ezechiel,Parnall,M,Statistician IV,Property,Mass Customer,N,Yes,1989-06-21 00:00:00
1087.0,39.0,8.0,Lian,Madrell,F,Financial Analyst,Financial Services,Mass Customer,N,Yes,1979-09-18 00:00:00
1088.0,19.0,3.0,Andy,Polgreen,F,Design Engineer,unkown,High Net Worth,N,Yes,1989-07-21 00:00:00
1089.0,90.0,12.0,Korney,Hess,F,Product Engineer,Property,Affluent Customer,N,No,1988-09-17 00:00:00
1090.0,15.0,17.0,Lorettalorna,unkown,F,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,1975-07-15 00:00:00
1091.0,19.0,15.0,Keith,Housden,M,unkown,Health,Mass Customer,N,No,1980-04-15 00:00:00
1092.0,56.0,5.0,Katlin,Creddon,F,VP Quality Control,Retail,Mass Customer,N,No,1935-08-22 00:00:00
1093.0,63.0,5.0,Clarita,Penright,F,Business Systems Development Analyst,unkown,Affluent Customer,N,No,1996-09-13 00:00:00
1094.0,48.0,19.0,Shaughn,Salters,M,Dental Hygienist,Health,High Net Worth,N,No,1975-12-27 00:00:00
1095.0,2.0,6.0,Emelda,Gerler,F,Project Manager,Health,Mass Customer,N,No,1958-08-29 00:00:00
1096.0,33.0,14.0,Jakie,Mungham,M,Software Test Engineer I,Health,High Net Worth,N,No,1969-11-29 00:00:00
1097.0,71.0,18.0,Gwenora,Grabbam,F,Engineer II,Financial Services,Mass Customer,N,Yes,1968-01-31 00:00:00
1098.0,99.0,12.0,Maure,Crow,F,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,1989-02-01 00:00:00
1099.0,12.0,11.0,Jarrett,Maffia,M,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,1975-01-13 00:00:00
1100.0,59.0,15.0,Cord,Braundt,M,Engineer I,Manufacturing,Mass Customer,N,No,1983-01-02 00:00:00
1101.0,76.0,15.0,Haily,McWilliams,F,Senior Editor,unkown,Mass Customer,N,No,1968-12-22 00:00:00
1102.0,16.0,15.0,Stephana,Puzey,F,Recruiting Manager,Manufacturing,Affluent Customer,N,No,1976-08-17 00:00:00
1103.0,76.0,20.0,Glynnis,Sailor,F,Financial Advisor,Financial Services,High Net Worth,N,Yes,1978-01-30 00:00:00
1104.0,82.0,8.0,Jewelle,Pincott,F,Programmer III,Retail,Mass Customer,N,No,1959-12-31 00:00:00
1105.0,39.0,18.0,Sherman,McCusker,M,General Manager,unkown,Mass Customer,N,No,1990-02-10 00:00:00
1106.0,2.0,15.0,Sibyl,Bigmore,F,Software Consultant,Retail,Mass Customer,N,No,1962-12-17 00:00:00
1107.0,70.0,18.0,Maridel,Whitby,F,Social Worker,Health,High Net Worth,N,No,1974-07-17 00:00:00
1108.0,86.0,17.0,Ginnie,Farriar,F,Dental Hygienist,Health,Mass Customer,N,No,1962-03-06 00:00:00
1109.0,21.0,6.0,Nestor,Billingsley,M,Web Developer II,Entertainment,High Net Worth,N,No,1989-09-01 00:00:00
1110.0,73.0,12.0,Lazar,Cherryman,M,Information Systems Manager,Retail,High Net Worth,N,No,1991-03-17 00:00:00
1111.0,96.0,18.0,Zach,Maynard,M,Director of Sales,unkown,High Net Worth,N,Yes,1960-03-04 00:00:00
1112.0,25.0,13.0,Jarrett,Chiplin,M,unkown,unkown,Mass Customer,N,Yes,1981-05-22 00:00:00
1113.0,45.0,6.0,Dorie,Willock,M,Recruiter,Property,Mass Customer,N,No,1992-06-24 00:00:00
1114.0,96.0,14.0,Evonne,Southan,F,Structural Engineer,Retail,Mass Customer,N,No,1976-06-03 00:00:00
1115.0,33.0,17.0,Merola,Stutard,F,Account Coordinator,unkown,High Net Worth,N,Yes,1970-01-18 00:00:00
1116.0,59.0,16.0,Tori,Coche,F,Assistant Manager,Health,Mass Customer,N,Yes,1974-06-26 00:00:00
1117.0,83.0,14.0,Georgena,Guilaem,F,Quality Engineer,unkown,Affluent Customer,N,No,1975-12-01 00:00:00
1118.0,95.0,9.0,Colline,Coulman,F,Sales Representative,Retail,Mass Customer,N,Yes,1975-12-19 00:00:00
1119.0,43.0,19.0,Lemmy,Bennit,M,unkown,Entertainment,Mass Customer,N,Yes,1976-10-09 00:00:00
1120.0,87.0,12.0,Jacquelyn,Rowlinson,F,Web Developer IV,Retail,Affluent Customer,N,No,1980-08-31 00:00:00
1121.0,30.0,3.0,Dione,Raithby,F,Registered Nurse,Health,Mass Customer,N,Yes,1984-01-21 00:00:00
1122.0,59.0,11.0,Gerladina,Carney,F,unkown,unkown,Mass Customer,N,No,1985-12-19 00:00:00
1123.0,50.0,13.0,Dominick,Downey,M,unkown,Property,Mass Customer,N,No,1962-06-18 00:00:00
1124.0,36.0,9.0,Eben,Threader,M,Health Coach III,Health,Affluent Customer,N,Yes,1965-02-03 00:00:00
1125.0,25.0,9.0,Raff,Everley,M,Software Test Engineer III,IT,Affluent Customer,N,No,1990-01-19 00:00:00
1126.0,77.0,14.0,Atlante,Sonley,F,Executive Secretary,unkown,Mass Customer,N,No,1973-09-27 00:00:00
1127.0,30.0,8.0,Elly,Ormshaw,F,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,1991-02-27 00:00:00
1128.0,47.0,8.0,Kirsten,Longman,F,Financial Advisor,Financial Services,Mass Customer,N,Yes,1992-04-12 00:00:00
1129.0,2.0,9.0,Hercule,unkown,M,VP Marketing,Entertainment,Mass Customer,N,Yes,1977-06-29 00:00:00
1130.0,90.0,16.0,Juli,Prine,F,Sales Associate,unkown,Mass Customer,N,No,1964-12-06 00:00:00
1131.0,16.0,15.0,Sigmund,Barkworth,M,VP Marketing,unkown,Mass Customer,N,No,1956-08-07 00:00:00
1132.0,99.0,9.0,Coriss,Darkott,F,Actuary,Financial Services,Affluent Customer,N,Yes,1985-08-01 00:00:00
1133.0,88.0,6.0,Forrester,McFetridge,M,unkown,Manufacturing,Affluent Customer,N,No,1968-01-26 00:00:00
1134.0,22.0,3.0,Sullivan,Scullion,M,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,1994-09-30 00:00:00
1135.0,60.0,11.0,Mireielle,Avrasin,F,Software Engineer IV,Financial Services,Mass Customer,N,Yes,1980-05-03 00:00:00
1136.0,72.0,7.0,Ivan,Blackhall,M,Executive Secretary,Property,High Net Worth,N,No,1977-08-31 00:00:00
1137.0,46.0,18.0,Jermayne,Hryniewicki,M,Business Systems Development Analyst,unkown,Mass Customer,N,No,1977-07-03 00:00:00
1138.0,77.0,5.0,Elli,Loxdale,F,Statistician I,Retail,Mass Customer,N,Yes,1991-09-21 00:00:00
1139.0,52.0,16.0,Shellysheldon,Wickey,M,Editor,Manufacturing,Mass Customer,N,Yes,1982-09-15 00:00:00
1140.0,32.0,13.0,Deana,Rathbourne,F,Executive Secretary,unkown,Mass Customer,N,Yes,1986-02-25 00:00:00
1141.0,70.0,4.0,Shannah,Gritsaev,F,unkown,Financial Services,High Net Worth,N,Yes,1981-09-19 00:00:00
1142.0,95.0,2.0,Michal,Paiton,M,Desktop Support Technician,Telecommunications,Mass Customer,N,No,1998-05-07 00:00:00
1143.0,64.0,6.0,Goraud,Boissieux,M,Office Assistant IV,Health,Mass Customer,N,Yes,1955-03-06 00:00:00
1144.0,73.0,5.0,Damon,Phelip,M,Environmental Specialist,Health,High Net Worth,N,Yes,1996-12-12 00:00:00
1145.0,80.0,14.0,Korella,Begin,F,unkown,Property,Mass Customer,N,Yes,1965-09-26 00:00:00
1146.0,88.0,8.0,Hadleigh,Birley,M,Assistant Professor,Financial Services,High Net Worth,N,No,1992-08-31 00:00:00
1147.0,71.0,9.0,Tate,Studholme,M,Health Coach II,Entertainment,High Net Worth,N,Yes,1968-07-09 00:00:00
1148.0,60.0,5.0,Inigo,Ojeda,M,Statistician IV,Financial Services,High Net Worth,N,No,1987-09-28 00:00:00
1149.0,29.0,14.0,Ki,Odo,F,Developer III,unkown,Affluent Customer,N,Yes,1967-09-30 00:00:00
1150.0,64.0,13.0,Bernelle,Warwick,F,Information Systems Manager,Financial Services,Mass Customer,N,Yes,1975-09-26 00:00:00
1151.0,27.0,19.0,Brena,Amburgy,F,VP Product Management,Argiculture,High Net Worth,N,Yes,1965-04-06 00:00:00
1152.0,47.0,3.0,Humfrid,Ducket,M,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,1998-06-23 00:00:00
1153.0,53.0,3.0,Mirilla,Lothlorien,F,Desktop Support Technician,Health,Mass Customer,N,Yes,1995-01-17 00:00:00
1154.0,26.0,20.0,Chase,Youd,M,Research Nurse,Health,Mass Customer,N,Yes,1974-11-24 00:00:00
1155.0,73.0,9.0,Janetta,Hartrick,F,VP Marketing,Property,Mass Customer,N,Yes,1994-01-15 00:00:00
1156.0,22.0,1.0,Breena,Risebrow,F,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1997-10-16 00:00:00
1157.0,69.0,17.0,Saunder,Camerati,M,Research Nurse,Health,Affluent Customer,N,Yes,1974-04-03 00:00:00
1158.0,85.0,19.0,Butch,Geertje,M,Senior Quality Engineer,unkown,Mass Customer,N,Yes,1985-02-17 00:00:00
1159.0,94.0,1.0,Elbert,Bridgement,M,Librarian,Entertainment,Mass Customer,N,No,1993-01-28 00:00:00
1160.0,98.0,10.0,Trisha,Nisuis,F,Speech Pathologist,IT,Affluent Customer,N,No,1965-04-08 00:00:00
1161.0,86.0,15.0,Sibylle,Cutsforth,F,Senior Quality Engineer,Retail,Mass Customer,N,No,1977-01-14 00:00:00
1162.0,29.0,7.0,Ambrose,Raiston,M,Marketing Assistant,unkown,Mass Customer,N,Yes,1990-04-13 00:00:00
1163.0,77.0,8.0,Manolo,Dwire,M,Cost Accountant,Financial Services,High Net Worth,N,Yes,1981-11-13 00:00:00
1164.0,97.0,17.0,Gilligan,Mowat,F,Food Chemist,Health,Mass Customer,N,Yes,1977-01-09 00:00:00
1165.0,58.0,2.0,Fanni,Wakelin,F,Administrative Assistant IV,Financial Services,High Net Worth,N,No,1993-06-23 00:00:00
1166.0,40.0,8.0,Fannie,Devil,F,Quality Control Specialist,Health,Affluent Customer,N,No,1972-12-05 00:00:00
1167.0,20.0,4.0,Elberta,Crickett,F,Software Test Engineer III,Health,Mass Customer,N,No,1996-06-03 00:00:00
1168.0,44.0,18.0,Iosep,Shaddick,M,Pharmacist,Health,Affluent Customer,N,No,1965-02-16 00:00:00
1169.0,33.0,13.0,Kessiah,Corden,F,Actuary,Financial Services,Mass Customer,N,Yes,1967-08-09 00:00:00
1170.0,62.0,4.0,Lari,Rotte,F,Assistant Professor,IT,Mass Customer,N,Yes,1964-11-30 00:00:00
1171.0,32.0,8.0,Ilise,Solloway,F,Human Resources Manager,unkown,Affluent Customer,N,Yes,1971-08-15 00:00:00
1172.0,48.0,17.0,Smith,Babbs,M,Recruiter,unkown,Mass Customer,N,Yes,1974-04-12 00:00:00
1173.0,58.0,16.0,Gertie,Chaim,F,Statistician IV,Retail,High Net Worth,N,No,1978-03-02 00:00:00
1174.0,9.0,10.65704063378482,Shellysheldon,Gooderridge,U,Executive Secretary,IT,Mass Customer,N,No,unkown
1175.0,8.0,8.0,Paige,Hodgin,M,Human Resources Manager,unkown,Mass Customer,N,No,1985-09-22 00:00:00
1176.0,7.0,7.0,Celia,Dockerty,F,Software Engineer IV,unkown,Affluent Customer,N,Yes,1976-01-16 00:00:00
1177.0,47.0,6.0,Bobbette,Pozzi,F,Food Chemist,Health,Affluent Customer,N,Yes,1953-08-31 00:00:00
1178.0,1.0,13.0,Angelo,Byne,M,Pharmacist,Health,Mass Customer,N,No,1970-05-26 00:00:00
1179.0,56.0,13.0,Kerry,Pashenkov,M,Media Manager IV,Financial Services,High Net Worth,N,Yes,1988-08-15 00:00:00
1180.0,48.0,10.0,Gaye,Quickenden,F,Account Representative I,Financial Services,Affluent Customer,N,No,1975-08-17 00:00:00
1181.0,2.0,8.0,Brita,Plant,F,Tax Accountant,Argiculture,Mass Customer,N,No,1978-06-06 00:00:00
1182.0,84.0,7.0,Carolann,Ottiwill,F,Data Coordiator,IT,Mass Customer,N,Yes,1975-01-11 00:00:00
1183.0,50.0,6.0,Joe,Shalliker,M,Media Manager II,unkown,Affluent Customer,N,No,1958-11-14 00:00:00
1184.0,89.0,13.0,Auberta,Teodori,F,Social Worker,Health,Mass Customer,N,No,1968-10-07 00:00:00
1185.0,17.0,2.0,Xena,Rossbrooke,F,VP Product Management,unkown,Mass Customer,N,Yes,2000-07-23 00:00:00
1186.0,70.0,20.0,Brantley,Cecchi,M,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,1977-05-28 00:00:00
1187.0,65.0,1.0,Antonino,Hogben,M,unkown,Financial Services,Mass Customer,N,No,1998-10-21 00:00:00
1188.0,14.0,4.0,Sally,Cominoli,F,Statistician IV,unkown,Affluent Customer,N,Yes,1984-02-23 00:00:00
1189.0,22.0,8.0,Mart,Bazoche,M,Geologist I,Health,High Net Worth,N,Yes,1988-08-29 00:00:00
1190.0,67.0,10.0,Sib,Gilby,F,Assistant Professor,Financial Services,Affluent Customer,N,Yes,1968-09-07 00:00:00
1191.0,20.0,1.0,Merrielle,Vegas,F,Director of Sales,unkown,Mass Customer,N,Yes,1996-05-22 00:00:00
1192.0,31.0,16.0,Hollyanne,McCarter,F,VP Quality Control,Manufacturing,Mass Customer,N,No,1969-12-12 00:00:00
1193.0,58.0,5.0,Quintus,Whear,M,Safety Technician I,Retail,High Net Worth,N,No,1986-01-21 00:00:00
1194.0,69.0,3.0,Audry,Scurrey,F,Junior Executive,Telecommunications,Affluent Customer,N,No,1992-03-25 00:00:00
1195.0,0.0,18.0,Ally,Folliott,F,VP Marketing,Telecommunications,Mass Customer,N,No,1978-03-22 00:00:00
1196.0,23.0,2.0,Phillie,Bradforth,F,Research Nurse,Health,Mass Customer,N,No,1998-03-19 00:00:00
1197.0,44.0,5.0,Isobel,Lampett,F,Professor,Financial Services,High Net Worth,N,Yes,1997-10-16 00:00:00
1198.0,73.0,7.0,Alina,Rickson,F,Sales Representative,Retail,High Net Worth,N,No,1973-09-30 00:00:00
1199.0,7.0,5.0,Ludovico,Bertot,M,VP Accounting,Financial Services,Affluent Customer,N,Yes,1958-06-14 00:00:00
1200.0,38.0,18.0,Hedda,Lathom,F,Librarian,Entertainment,High Net Worth,N,No,1974-04-30 00:00:00
1201.0,42.0,10.0,Stephani,Mellhuish,F,unkown,Manufacturing,Mass Customer,N,No,1955-11-28 00:00:00
1202.0,90.0,8.0,Rollie,unkown,M,Sales Representative,Retail,Mass Customer,N,Yes,1992-02-26 00:00:00
1203.0,38.0,22.0,Claresta,Carnier,F,Technical Writer,Health,Affluent Customer,N,No,1988-05-06 00:00:00
1204.0,12.0,16.0,Trudy,Huffy,F,Senior Developer,Manufacturing,Affluent Customer,N,Yes,1971-03-24 00:00:00
1205.0,38.0,13.0,Barton,Baudts,M,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,1978-06-05 00:00:00
1206.0,13.0,13.0,Lucina,Metcalf,F,Paralegal,Financial Services,Mass Customer,N,No,1978-05-07 00:00:00
1207.0,30.0,1.0,Mabel,Marousek,F,Engineer IV,Health,Mass Customer,N,No,1997-09-25 00:00:00
1208.0,23.0,15.0,Lira,Durn,F,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,1983-12-26 00:00:00
1209.0,40.0,11.0,Jacky,Jerosch,M,Senior Developer,Property,High Net Worth,N,Yes,1977-09-06 00:00:00
1210.0,81.0,10.65704063378482,Shandie,Sprigg,U,Programmer II,IT,Mass Customer,N,No,unkown
1211.0,45.0,14.0,Gunar,Petasch,M,VP Sales,Financial Services,Affluent Customer,N,Yes,1978-07-23 00:00:00
1212.0,28.0,13.0,Cindy,Freeborn,F,Legal Assistant,Property,Affluent Customer,N,No,1968-10-24 00:00:00
1213.0,80.0,15.0,Matthieu,Schruur,M,Accounting Assistant II,unkown,High Net Worth,N,No,1973-10-21 00:00:00
1214.0,0.0,15.0,Martino,Shalcros,M,Internal Auditor,Property,High Net Worth,N,No,1989-05-01 00:00:00
1215.0,79.0,11.0,Dyann,Turbard,F,VP Quality Control,Manufacturing,Mass Customer,N,No,1967-02-26 00:00:00
1216.0,15.0,10.0,Frank,Vallerine,F,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,1959-06-25 00:00:00
1217.0,67.0,16.0,Dulcinea,Janssen,F,Structural Engineer,Manufacturing,High Net Worth,N,No,1968-08-19 00:00:00
1218.0,12.0,7.0,Marlie,Lister,F,unkown,unkown,Mass Customer,N,Yes,1982-01-09 00:00:00
1219.0,93.0,14.0,Kaine,Parkeson,M,unkown,Financial Services,Mass Customer,N,No,1971-11-04 00:00:00
1220.0,12.0,14.0,Paulie,Akerman,M,Editor,unkown,High Net Worth,N,No,1987-06-08 00:00:00
1221.0,75.0,14.0,Byrom,Draisey,M,VP Product Management,Health,High Net Worth,N,Yes,1995-09-25 00:00:00
1222.0,83.0,19.0,Barbey,Ville,F,Account Executive,Property,Mass Customer,N,No,1970-11-01 00:00:00
1223.0,19.0,16.0,Kristyn,unkown,F,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,1965-01-05 00:00:00
1224.0,9.0,16.0,Aundrea,Reisenberg,F,Junior Executive,Manufacturing,Mass Customer,N,No,1977-04-04 00:00:00
1225.0,5.0,10.0,Arte,Witchell,M,Clinical Specialist,Health,Mass Customer,N,Yes,1988-01-22 00:00:00
1226.0,32.0,13.0,Constantia,Sirr,F,Director of Sales,Health,Mass Customer,N,Yes,1981-03-16 00:00:00
1227.0,63.0,12.0,Carlina,Pencot,F,Software Engineer I,IT,Affluent Customer,N,Yes,1989-09-30 00:00:00
1228.0,43.0,6.0,Marti,Bisterfeld,F,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,1962-04-27 00:00:00
1229.0,38.0,1.0,Sebastian,Trass,M,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,2000-01-08 00:00:00
1230.0,61.0,10.0,Eben,Powley,M,unkown,Financial Services,Mass Customer,N,Yes,1985-07-24 00:00:00
1231.0,94.0,18.0,Aloisia,Shawel,F,Social Worker,Health,Affluent Customer,N,No,1973-07-28 00:00:00
1232.0,83.0,20.0,Stillmann,Wilfling,M,Help Desk Operator,Property,Affluent Customer,N,No,1959-09-12 00:00:00
1233.0,17.0,16.0,Keeley,Hawsby,F,unkown,Retail,Affluent Customer,N,Yes,1978-07-07 00:00:00
1234.0,87.0,17.0,Rancell,Yven,M,Geologist I,unkown,Mass Customer,N,No,1965-04-19 00:00:00
1235.0,24.0,9.0,Sharon,Cranage,F,Dental Hygienist,Health,Mass Customer,N,No,1969-02-28 00:00:00
1236.0,75.0,18.0,Bryanty,Megarrell,M,Web Designer IV,Financial Services,High Net Worth,N,Yes,1974-05-21 00:00:00
1237.0,6.0,16.0,Junia,Humerstone,F,Research Nurse,Health,High Net Worth,N,No,1969-12-31 00:00:00
1238.0,24.0,6.0,Steward,Beedham,M,Graphic Designer,unkown,Affluent Customer,N,Yes,1978-06-01 00:00:00
1239.0,9.0,17.0,Carroll,Cobbin,M,unkown,unkown,Mass Customer,N,Yes,1978-02-28 00:00:00
1240.0,64.0,19.0,Pen,Earey,F,Sales Associate,Manufacturing,Mass Customer,N,Yes,1965-05-13 00:00:00
1241.0,23.0,11.0,Lolly,Junkison,F,Pharmacist,Health,Affluent Customer,N,Yes,1986-03-22 00:00:00
1242.0,36.0,18.0,Bartholomeo,Meeke,M,Human Resources Assistant III,Property,High Net Worth,N,Yes,1973-02-04 00:00:00
1243.0,73.0,8.0,Robbert,Blakey,M,Research Assistant II,Retail,Mass Customer,N,No,1953-08-09 00:00:00
1244.0,80.0,10.65704063378482,Glenn,Tinham,U,Financial Analyst,Financial Services,Mass Customer,N,Yes,unkown
1245.0,34.0,1.0,Erin,Shawell,M,Product Engineer,Manufacturing,Affluent Customer,N,No,1994-05-31 00:00:00
1246.0,94.0,6.0,Ibrahim,Wibrew,M,unkown,unkown,High Net Worth,N,No,1993-08-10 00:00:00
1247.0,15.0,11.0,Hildagarde,Eyrl,F,Geologist I,Entertainment,Affluent Customer,N,No,1960-10-05 00:00:00
1248.0,31.0,7.0,Genia,Bartel,F,General Manager,unkown,Affluent Customer,N,Yes,1963-12-18 00:00:00
1249.0,11.0,16.0,Tabb,McKeowon,M,unkown,Telecommunications,Mass Customer,N,No,1967-10-31 00:00:00
1250.0,42.0,1.0,Jacklyn,Kewley,F,Help Desk Technician,Manufacturing,Mass Customer,N,No,2001-11-02 00:00:00
1251.0,63.0,2.0,Codie,Arnecke,M,Desktop Support Technician,Property,Mass Customer,N,No,1997-10-01 00:00:00
1252.0,46.0,14.0,Les,Ellwood,M,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,1965-01-16 00:00:00
1253.0,81.0,5.0,Mahalia,unkown,F,Research Assistant I,Manufacturing,Mass Customer,N,No,1996-08-19 00:00:00
1254.0,60.0,5.0,Quillan,McDuffie,M,Graphic Designer,Retail,Mass Customer,N,Yes,1958-12-18 00:00:00
1255.0,5.0,11.0,Erhart,Glazebrook,M,unkown,Health,Affluent Customer,N,No,1982-05-20 00:00:00
1256.0,8.0,9.0,Granny,Lukes,M,Food Chemist,Health,High Net Worth,N,No,1986-05-11 00:00:00
1257.0,40.0,9.0,Prentiss,MacVicar,M,Assistant Professor,Property,Affluent Customer,N,Yes,1972-06-19 00:00:00
1258.0,89.0,6.0,Nefen,Ferriere,M,Geological Engineer,Manufacturing,Mass Customer,N,No,1978-04-21 00:00:00
1259.0,23.0,9.0,Emmi,Dymock,F,Assistant Professor,Financial Services,Mass Customer,N,No,1973-11-24 00:00:00
1260.0,92.0,9.0,Fremont,Spawton,M,Tax Accountant,Property,Mass Customer,N,No,1989-10-01 00:00:00
1261.0,61.0,4.0,Candice,Lohde,F,Legal Assistant,Manufacturing,Mass Customer,N,No,1971-02-16 00:00:00
1262.0,90.0,19.0,Aindrea,MacConchie,F,Technical Writer,unkown,High Net Worth,N,Yes,1967-12-07 00:00:00
1263.0,41.0,8.0,Elliot,Posselow,M,Nurse,Manufacturing,Affluent Customer,N,No,1973-06-16 00:00:00
1264.0,48.0,7.0,Michail,Heart,M,unkown,Health,Mass Customer,N,Yes,1994-02-28 00:00:00
1265.0,72.0,2.0,Kipper,Monck,M,Biostatistician I,Property,Mass Customer,N,Yes,1987-07-22 00:00:00
1266.0,68.0,10.0,Harry,unkown,M,Human Resources Manager,Health,Mass Customer,N,Yes,1978-05-02 00:00:00
1267.0,39.0,19.0,Leopold,Dainton,M,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,1979-06-03 00:00:00
1268.0,20.0,2.0,Baudoin,McCartney,M,unkown,Financial Services,High Net Worth,N,Yes,1989-12-06 00:00:00
1269.0,56.0,7.0,Ravid,Kilgallon,M,Account Coordinator,Property,High Net Worth,N,Yes,1990-08-25 00:00:00
1270.0,72.0,10.0,Cullen,Langshaw,M,Paralegal,Financial Services,Affluent Customer,N,No,1983-02-27 00:00:00
1271.0,71.0,6.0,Jo-anne,Pringer,F,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,1994-07-11 00:00:00
1272.0,2.0,17.0,Nettie,Bulfit,F,unkown,Manufacturing,Affluent Customer,N,No,1985-04-04 00:00:00
1273.0,48.0,14.0,Hieronymus,Whinray,M,General Manager,Financial Services,Affluent Customer,N,Yes,1974-07-31 00:00:00
1274.0,12.0,20.0,Emmerich,Tinkler,M,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,1977-11-16 00:00:00
1275.0,70.0,8.0,Francisca,Whittek,F,General Manager,Health,Mass Customer,N,Yes,1966-01-10 00:00:00
1276.0,24.0,4.0,Farrel,Waiting,M,Dental Hygienist,Health,Affluent Customer,N,No,1964-06-07 00:00:00
1277.0,26.0,9.0,Elias,Gerrie,M,Help Desk Technician,unkown,Mass Customer,N,Yes,1972-12-26 00:00:00
